,loss≥0%,loss≥5%,loss≥10%,loss≥15%,loss≥20%,loss≥25%,loss≥30%,loss≥35%,loss≥40%,loss≥45%,loss≥50%
speedup≥0%,0.6967213114754098,0.30327868852459017,0.1557377049180328,0.09836065573770492,0.06557377049180328,0.040983606557377046,0.03278688524590164,0.00819672131147541,0.00819672131147541,0.0,0.0
speedup≥5%,0.6885245901639344,0.30327868852459017,0.1557377049180328,0.09836065573770492,0.06557377049180328,0.040983606557377046,0.03278688524590164,0.00819672131147541,0.00819672131147541,0.0,0.0
speedup≥10%,0.6475409836065574,0.30327868852459017,0.1557377049180328,0.09836065573770492,0.06557377049180328,0.040983606557377046,0.03278688524590164,0.00819672131147541,0.00819672131147541,0.0,0.0
speedup≥15%,0.6229508196721312,0.29508196721311475,0.14754098360655737,0.09836065573770492,0.06557377049180328,0.040983606557377046,0.03278688524590164,0.00819672131147541,0.00819672131147541,0.0,0.0
speedup≥20%,0.6065573770491803,0.28688524590163933,0.14754098360655737,0.09836065573770492,0.06557377049180328,0.040983606557377046,0.03278688524590164,0.00819672131147541,0.00819672131147541,0.0,0.0
speedup≥25%,0.5901639344262295,0.28688524590163933,0.14754098360655737,0.09836065573770492,0.06557377049180328,0.040983606557377046,0.03278688524590164,0.00819672131147541,0.00819672131147541,0.0,0.0
speedup≥30%,0.5655737704918032,0.27049180327868855,0.13114754098360656,0.09016393442622951,0.06557377049180328,0.040983606557377046,0.03278688524590164,0.00819672131147541,0.00819672131147541,0.0,0.0
speedup≥35%,0.5409836065573771,0.2540983606557377,0.13114754098360656,0.09016393442622951,0.06557377049180328,0.040983606557377046,0.03278688524590164,0.00819672131147541,0.00819672131147541,0.0,0.0
speedup≥40%,0.5245901639344263,0.2459016393442623,0.13114754098360656,0.09016393442622951,0.06557377049180328,0.040983606557377046,0.03278688524590164,0.00819672131147541,0.00819672131147541,0.0,0.0
speedup≥45%,0.5163934426229508,0.2459016393442623,0.13114754098360656,0.09016393442622951,0.06557377049180328,0.040983606557377046,0.03278688524590164,0.00819672131147541,0.00819672131147541,0.0,0.0
speedup≥50%,0.5163934426229508,0.2459016393442623,0.13114754098360656,0.09016393442622951,0.06557377049180328,0.040983606557377046,0.03278688524590164,0.00819672131147541,0.00819672131147541,0.0,0.0
