,loss≥0%,loss≥5%,loss≥10%,loss≥15%,loss≥20%,loss≥25%,loss≥30%,loss≥35%,loss≥40%,loss≥45%,loss≥50%
speedup≥0%,0.8389830508474576,0.6186440677966102,0.5508474576271186,0.4152542372881356,0.3389830508474576,0.2711864406779661,0.211864406779661,0.16101694915254236,0.13559322033898305,0.11864406779661017,0.1016949152542373
speedup≥5%,0.8220338983050848,0.6186440677966102,0.5508474576271186,0.4152542372881356,0.3389830508474576,0.2711864406779661,0.211864406779661,0.16101694915254236,0.13559322033898305,0.11864406779661017,0.1016949152542373
speedup≥10%,0.8135593220338984,0.6101694915254238,0.5423728813559322,0.4067796610169492,0.3389830508474576,0.2711864406779661,0.211864406779661,0.16101694915254236,0.13559322033898305,0.11864406779661017,0.1016949152542373
speedup≥15%,0.788135593220339,0.5847457627118644,0.5254237288135594,0.3983050847457627,0.3389830508474576,0.2711864406779661,0.211864406779661,0.16101694915254236,0.13559322033898305,0.11864406779661017,0.1016949152542373
speedup≥20%,0.7711864406779662,0.5677966101694916,0.5169491525423728,0.3898305084745763,0.3389830508474576,0.2711864406779661,0.211864406779661,0.16101694915254236,0.13559322033898305,0.11864406779661017,0.1016949152542373
speedup≥25%,0.711864406779661,0.5423728813559322,0.4915254237288136,0.3728813559322034,0.3220338983050847,0.2711864406779661,0.211864406779661,0.16101694915254236,0.13559322033898305,0.11864406779661017,0.1016949152542373
speedup≥30%,0.6864406779661016,0.5169491525423728,0.4661016949152542,0.3559322033898305,0.3050847457627119,0.2711864406779661,0.211864406779661,0.16101694915254236,0.13559322033898305,0.11864406779661017,0.1016949152542373
speedup≥35%,0.6694915254237288,0.5,0.4491525423728814,0.3474576271186441,0.2966101694915254,0.2627118644067797,0.2033898305084746,0.15254237288135594,0.1271186440677966,0.11864406779661017,0.1016949152542373
speedup≥40%,0.652542372881356,0.4830508474576271,0.4406779661016949,0.3389830508474576,0.288135593220339,0.2542372881355932,0.2033898305084746,0.15254237288135594,0.1271186440677966,0.11864406779661017,0.1016949152542373
speedup≥45%,0.6186440677966102,0.4745762711864407,0.4322033898305085,0.3305084745762712,0.2796610169491525,0.2457627118644068,0.2033898305084746,0.15254237288135594,0.1271186440677966,0.11864406779661017,0.1016949152542373
speedup≥50%,0.6016949152542372,0.4661016949152542,0.423728813559322,0.3305084745762712,0.2796610169491525,0.2457627118644068,0.2033898305084746,0.15254237288135594,0.1271186440677966,0.11864406779661017,0.1016949152542373
